host	start	end	text	target	note	src
申14:3#1	129	133	21註1	申14:21	1	bare
申14:21#1	1	8	出二三19註2	出23:19	2	book
路24:15#1	34	38	十九28	路19:28	-	chapter
路24:19#2	16	21	林後五16	林後5:16	-	book
路24:19#2	60	64	腓三10	腓3:10	-	book
路24:26#1	7	9	46	路24:46	-	bare
路24:26#1	20	27	林前十五43上	林前15:43	-	book
路24:26#1	28	33	徒三13上	徒3:13	-	book
路24:26#1	34	37	15上	徒3:15	-	bare
路24:27#1	18	20	44	路24:44	-	bare
路24:31#1	9	11	15	路24:15	-	bare
路24:31#1	21	23	29	路24:29	-	bare
路24:33#1	26	28	49	路24:49	-	bare
路24:33#1	29	32	徒一4	徒1:4	-	book
路24:39#1	17	23	林前十五44	林前15:44	-	book
路24:39#1	34	41	腓三21與註4	腓3:21	4	book
路24:44#1	30	32	27	路24:27	-	bare
路24:45#1	20	24	弗一18	弗1:18	-	book
路24:47#1	33	35	46	路24:46	-	bare
路24:47#1	37	41	羅四25	羅4:25	-	book
路24:47#1	77	81	約十五5	約15:5	-	book
路24:47#1	135	140	約二十22	約20:22	-	book
路24:47#1	171	174	徒一5	徒1:5	-	book
路24:47#1	175	176	8	徒1:8	-	bare
路24:49#1	1	8	珥二28～29	珥2:28	-	book
路24:49#1	22	27	徒一4～5	徒1:4	-	book
路24:49#1	28	29	8	徒1:8	-	bare
路24:49#1	30	34	二1～4	徒2:1	-	chapter
路24:49#1	35	40	16～18	徒2:16	-	bare
路24:49#1	100	108	約二十22與註1	約20:22	1	book
路24:49#5	24	29	約二十22	約20:22	-	book
路24:49#5	68	72	王下二9	王下2:9	-	book
路24:49#5	73	78	13～15	王下2:13	-	bare
路24:49#5	95	102	約七37～39	約7:37	-	book
路24:49#5	119	122	徒一5	徒1:5	-	book
路24:49#5	145	151	林前十二13	林前12:13	-	book
路24:50#1	6	10	徒一12	徒1:12	-	book
路24:51#1	95	98	一35	路1:35	-	chapter
路24:51#1	138	144	四18～19	路4:18	-	chapter
路24:51#1	172	179	二三42～43	路23:42	-	chapter
路24:51#1	205	212	十二49～50	路12:49	-	chapter
路24:51#1	297	301	徒二36	徒2:36	-	book
路24:51#1	333	336	徒二4	徒2:4	-	book
路24:51#1	337	342	17～18	徒2:17	-	bare
申14:23#1	70	75	十二5註1	申12:5	1	chapter
申14:28#1	81	83	29	申14:29	-	bare
申14:28#1	84	88	二六12	申26:12	-	chapter
申14:28#1	93	97	加二10	加2:10	-	book
申14:28#1	98	103	林前九14	林前9:14	-	book
申14:28#1	104	112	提前五17～18	提前5:17	-	book
申14:28#1	168	174	二六15註1	申26:15	1	chapter
申15:7#1	23	30	林後九6～15	林後9:6	-	book
申15:12#1	0	6	12～18節	申15:12	-	bare
申15:12#1	8	14	出二一2～6	出21:2	-	book
申16:13#1	1	8	出二三16註2	出23:16	2	book
約1:1#1	42	43	1	約1:1	-	bare
約1:1#1	55	56	3	約1:3	-	bare
約1:1#1	64	66	14	約1:14	-	bare
約1:1#1	79	81	29	約1:29	-	bare
約1:1#1	103	105	32	約1:32	-	bare
約1:1#1	106	108	42	約1:42	-	bare
約1:1#1	181	186	二1～11	約2:1	-	chapter
約1:1#1	206	212	二13～22	約2:13	-	chapter
約1:1#1	268	274	十二1～11	約12:1	-	chapter
約1:1#1	277	281	十二12	約12:12	-	chapter
約1:1#1	351	355	二十17	約20:17	-	chapter
約1:1#1	367	371	二十22	約20:22	-	chapter
約1:1#1	431	435	二一22	約21:22	-	chapter
約1:2#2	131	134	來七3	來7:3	-	book
約1:4#1	0	2	3節	約1:3	-	bare
約1:4#1	12	14	4節	約1:4	-	bare
約1:4#1	71	75	十一25	約11:25	-	chapter
約1:4#1	76	79	十四6	約14:6	-	chapter
約1:4#1	95	99	十10下	約10:10	-	chapter
約1:4#1	122	123	4	約1:4	-	bare
約1:4#1	131	133	42	約1:42	-	bare
約1:4#1	134	136	51	約1:51	-	bare
約1:4#1	144	148	42註1	約1:42	1	bare
約1:4#1	149	153	51註2	約1:51	2	bare
約1:4#2	12	17	創一3～5	創1:3	-	book
約1:4#2	18	23	14～18	創1:14	-	bare
約1:14#2	0	3	羅八3	羅8:3	-	book
約1:14#2	58	59	1	約1:1	-	bare
約1:14#2	403	407	約壹四2	約壹4:2	-	book
約1:14#2	477	481	來二14	來2:14	-	book
約1:14#2	491	495	來九26	來9:26	-	book
約1:14#2	580	582	14	約1:14	-	bare
約1:14#2	588	591	二21	約2:21	-	chapter
約1:14#2	666	668	29	約1:29	-	bare
約1:14#2	693	696	三14	約3:14	-	chapter
約1:14#2	849	852	六35	約6:35	-	chapter
約1:14#2	869	872	八12	約8:12	-	chapter
約1:14#2	873	875	九5	約9:5	-	chapter
約1:14#2	957	964	十七22～24	約17:22	-	chapter
約1:14#4	33	36	五33	約5:33	-	chapter
約1:14#4	37	40	八32	約8:32	-	chapter
約1:14#4	41	45	十七17	約17:17	-	chapter
約1:14#4	46	48	19	約17:19	-	bare
約1:14#5	14	20	太十七1～2	太17:1	-	book
約1:14#5	21	22	5	太17:5	-	bare
約1:14#5	23	27	路九32	路9:32	-	book
約1:14#5	28	36	彼後一16～18	彼後1:16	-	book
約1:14#6	74	78	八16下	約8:16	-	chapter
約1:14#6	79	81	29	約8:29	-	bare
約1:14#6	82	87	十六32下	約16:32	-	chapter
約1:17#1	49	54	出二五21	出25:21	-	book
申16:18#2	148	153	出二八30	出28:30	-	book
申16:18#2	156	159	利八8	利8:8	-	book
申16:18#2	160	165	民二七21	民27:21	-	book
申16:18#2	166	170	申三三8	申33:8	-	book
申16:18#2	171	176	撒上二八6	撒上28:6	-	book
申16:18#2	177	181	拉二63	拉2:63	-	book
申16:18#2	182	186	尼七65	尼7:65	-	book
申16:18#2	250	254	徒二42	徒2:42	-	book
申16:18#2	273	278	徒十四23	徒14:23	-	book
申16:18#2	279	282	多一5	多1:5	-	book
申16:18#2	302	306	提前三2	提前3:2	-	book
申16:18#2	307	310	五17	提前5:17	-	chapter
申16:18#2	343	347	彼前二5	彼前2:5	-	book
申16:18#2	348	351	啟一6	啟1:6	-	book
申16:18#2	368	371	來八1	來8:1	-	book
申16:18#2	372	376	羅八10	羅8:10	-	book
申16:18#2	395	399	羅八16	羅8:16	-	book
申16:18#2	439	445	徒十三1～4	徒13:1	-	book
申16:18#2	448	453	拉五1註1	拉5:1	1	book
申16:21#1	60	65	太十三33	太13:33	-	book
申17:9#1	66	69	三三8	申33:8	-	chapter
申17:9#1	80	85	出二八30	出28:30	-	book
申17:9#1	197	203	十六18註2	申16:18	2	chapter
申17:14#1	27	33	撒上八4～7	撒上8:4	-	book
申17:14#1	34	37	7註1	撒上8:7	1	bare
申17:18#1	96	100	提前三2	提前3:2	-	book
申17:18#1	101	104	五17	提前5:17	-	chapter
申17:18#1	171	177	十六18註2	申16:18	2	chapter
申18:1#2	64	70	民十八9註1	民18:9	1	book
申18:2#1	1	8	民十八20註1	民18:20	1	book
申18:3#1	10	13	3～5	申18:3	-	bare
申18:3#1	16	23	民十八8～20	民18:8	-	book
申18:6#1	24	32	民十八21～32	民18:21	-	book
申18:15#1	0	4	徒三22	徒3:22	-	book
申18:15#1	5	11	15～19節	申18:15	-	bare
申18:15#1	70	73	15上	申18:15	-	bare
申18:18#1	26	30	約三34	約3:34	-	book
申18:18#1	31	37	七16～17	約7:16	-	chapter
申18:18#1	38	41	八18	約8:18	-	chapter
申18:18#1	42	46	來一2上	來1:2	-	book
申18:18#1	74	79	林前十四1	林前14:1	-	book
申18:18#1	80	83	3～5	林前14:3	-	bare
申18:18#1	84	89	24～25	林前14:24	-	bare
申18:18#1	90	92	31	林前14:31	-	bare
申18:18#1	94	97	1註4	林前14:1	4	bare
申18:18#1	98	101	3註1	林前14:3	1	bare
申18:18#1	102	106	24註1	林前14:24	1	bare
申18:18#1	107	111	25註1	林前14:25	1	bare
申18:18#1	112	116	31註1	林前14:31	1	bare
申19:2#1	0	5	1～13節	申19:1	-	bare
申19:2#1	7	14	民三五9～34	民35:9	-	book
申19:14#1	12	16	書十四2	書14:2	-	book
申19:14#1	90	94	羅十二3	羅12:3	-	book
申19:14#1	95	103	林後十13～16	林後10:13	-	book
約1:28#1	19	22	十一1	約11:1	-	chapter
約1:29#1	23	28	19～25	約1:19	-	bare
約1:29#1	45	49	但九26	但9:26	-	book
約1:29#1	50	53	瑪四5	瑪4:5	-	book
約1:29#1	54	59	申十八15	申18:15	-	book
約1:29#1	60	62	18	申18:18	-	bare
約1:29#1	85	90	29～33	約1:29	-	bare
約1:32#1	1	5	29註1	約1:29	1	bare
約1:42#1	6	11	太十六18	太16:18	-	book
約1:42#1	58	62	彼前二5	彼前2:5	-	book
約1:42#1	102	107	林前三12	林前3:12	-	book
約1:45#1	50	54	太一16	太1:16	-	book
約1:45#1	75	80	路二4～7	路2:4	-	book
約1:51#2	11	19	創二八11～22	創28:11	-	book
約1:51#2	137	139	32	約1:32	-	bare
約1:51#2	145	147	42	約1:42	-	bare
約1:51#3	18	20	34	約1:34	-	bare
約1:51#3	21	23	49	約1:49	-	bare
約1:51#3	49	51	49	約1:49	-	bare
約1:51#3	106	108	18	約1:18	-	bare
申20:1#1	11	15	八7註1	申8:7	1	chapter
申20:1#1	37	41	西一12	西1:12	-	book
申20:1#1	80	86	民二一1註1	民21:1	1	book
申20:1#1	226	230	約十四6	約14:6	-	book
申20:1#1	231	239	約壹五11～12	約壹5:11	-	book
申20:1#1	251	259	約十四16～20	約14:16	-	book
申20:1#1	260	266	林前十五45	林前15:45	-	book
申20:1#1	273	277	八3註1	申8:3	1	chapter
申20:6#1	11	19	利十九23～25	利19:23	-	book
申20:8#1	37	40	士七3	士7:3	-	book
申20:17#1	1	5	七2註1	申7:2	1	chapter
申21:22#1	52	56	加三13	加3:13	-	book
申21:22#1	57	62	彼前二24	彼前2:24	-	book
申21:22#1	76	78	23	申21:23	-	bare
申21:22#1	79	84	約十九31	約19:31	-	book
申22:9#1	32	38	提前一3～4	提前1:3	-	book
申22:9#1	39	41	六3	提前6:3	-	chapter
申22:9#1	43	47	路八11	路8:11	-	book
申22:9#1	61	66	林前三9下	林前3:9	-	book
申22:9#1	93	97	徒二42	徒2:42	-	book
申22:10#1	27	36	林後六14上與註2	林後6:14	2	book
申22:10#1	70	77	利十一3～4上	利11:3	-	book
申22:12#1	18	23	民十五38	民15:38	-	book
申22:12#1	29	34	民十五38	民15:38	-	book
約2:1#1	9	14	林前十五4	林前15:4	-	book
約2:1#2	13	17	七52上	約7:52	-	chapter
約2:1#3	17	22	賽四二3上	賽42:3	-	book
約2:1#3	23	29	太十二20上	太12:20	-	book
約2:1#3	30	33	十一7	太11:7	-	chapter
約2:3#3	26	27	4	約2:4	-	bare
約2:3#3	40	41	5	約2:5	-	bare
約2:6#2	24	28	創一27	創1:27	-	book
約2:6#2	29	31	31	創1:31	-	bare
約2:7#1	11	14	創一2	創1:2	-	book
約2:7#1	15	16	6	創1:6	-	bare
約2:7#1	17	22	出十四21	出14:21	-	book
約2:7#1	23	27	太三16	太3:16	-	book
約2:11#1	89	92	創二9	創2:9	-	book
約2:11#1	93	95	17	創2:17	-	bare
約2:11#2	29	31	23	約2:23	-	bare
約2:11#2	32	34	三2	約3:2	-	chapter
約2:11#2	35	38	四54	約4:54	-	chapter
約2:11#2	39	41	六2	約6:2	-	chapter
約2:11#2	42	44	14	約6:14	-	bare
約2:11#2	45	47	26	約6:26	-	bare
約2:11#2	48	50	30	約6:30	-	bare
約2:11#2	51	54	七31	約7:31	-	chapter
約2:11#2	55	58	九16	約9:16	-	chapter
約2:11#2	59	62	十41	約10:41	-	chapter
約2:11#2	63	67	十一47	約11:47	-	chapter
約2:11#2	68	72	十二18	約12:18	-	chapter
約2:11#2	73	75	37	約12:37	-	bare
約2:11#2	76	80	二十30	約20:30	-	chapter
申23:1#1	71	76	約十五2上	約15:2	-	book
申23:3#1	1	8	創十九37註2	創19:37	2	book
申23:7#1	16	20	創三六1	創36:1	-	book
申23:7#1	23	30	民二十14註1	民20:14	1	book
申23:15#1	32	39	約三16～17	約3:16	-	book
申23:15#1	40	46	八10～11	約8:10	-	chapter
申23:15#1	47	52	路二三34	路23:34	-	book
申23:15#1	53	57	約壹一9	約壹1:9	-	book
申23:15#1	76	84	太十八21～22	太18:21	-	book
申23:15#1	85	90	可十一25	可11:25	-	book
申23:15#1	91	97	路十七3～4	路17:3	-	book
申23:15#1	98	102	弗四32	弗4:32	-	book
申23:15#1	103	107	西三13	西3:13	-	book
申23:21#1	1	8	利二七30註1	利27:30	1	book
申23:24#2	0	6	24～25節	申23:24	-	bare
申24:5#1	16	20	創一28	創1:28	-	book
申25:3#1	61	69	彼前一18～19	彼前1:18	-	book
申25:13#1	31	35	約八44	約8:44	-	book
申25:13#1	122	127	提前三15	提前3:15	-	book
申25:13#1	188	193	太七1～5	太7:1	-	book
約3:1#1	18	24	二23～25	約2:23	-	chapter
約3:1#1	143	147	十二24	約12:24	-	chapter
約3:2#1	164	167	創二9	創2:9	-	book
約3:2#1	168	170	17	創2:17	-	bare
約3:3#2	15	16	5	約3:5	-	bare
約3:5#2	32	36	太三11	太3:11	-	book
申26:2#1	10	17	十四22～27	申14:22	-	chapter
申26:2#1	64	69	十二5註1	申12:5	1	chapter
申26:12#1	1	7	十四28註1	申14:28	1	chapter
申26:15#1	56	60	林後九6	林後9:6	-	book
申26:15#1	92	97	徒二十35	徒20:35	-	book
申26:16#1	11	19	十四1～二六19	申14:1	-	chapter
申26:18#1	1	7	出十九5註1	出19:5	1	book
申27:5#1	38	44	15～26節	申27:15	-	bare
申27:5#1	145	148	6～7	申27:6	-	bare
申27:5#1	195	199	加三13	加3:13	-	book
申27:5#1	249	253	羅六14	羅6:14	-	book
申27:5#1	324	329	弗二14上	弗2:14	-	book
申27:5#1	330	333	羅五1	羅5:1	-	book
申27:5#1	372	376	1～8節	申27:1	-	bare
申27:5#1	420	426	出二十1註1	出20:1	1	book
申27:5#1	652	656	八7註1	申8:7	1	chapter
申27:5#2	1	8	出二十25註1	出20:25	1	book
約3:14#1	120	126	民二一4～9	民21:4	-	book
約3:14#1	175	178	羅八3	羅8:3	-	book
約3:14#1	220	225	林後五21	林後5:21	-	book
約3:14#1	226	230	來四15	來4:15	-	book
約3:14#1	265	272	十二31～33	約12:31	-	chapter
約3:14#1	273	277	來二14	來2:14	-	book
約3:14#1	443	446	一29	約1:29	-	chapter
約3:16#2	67	69	14	約3:14	-	bare
約3:16#2	81	83	16	約3:16	-	bare
約3:16#2	117	121	創一26	創1:26	-	book
約3:16#2	122	127	羅九21上	羅9:21	-	book
約3:16#2	128	130	23	羅9:23	-	bare
約3:16#2	149	153	約壹四8	約壹4:8	-	book
約3:16#2	154	156	16	約壹4:16	-	bare
約3:16#2	243	246	3～6	約3:3	-	bare
約3:16#2	260	265	15～16	約3:15	-	bare
約3:16#2	266	269	36上	約3:36	-	bare
約3:16#2	285	287	34	約3:34	-	bare
約3:16#2	310	315	31～35	約3:31	-	bare
約3:16#2	330	335	28～30	約3:28	-	bare
約3:16#3	7	10	六30	約6:30	-	chapter
約3:21#1	21	26	19～20	約3:19	-	bare
約3:21#1	83	89	約壹一6註6	約壹1:6	6	book
約3:30#1	158	162	啟二十2	啟20:2	-	book
約3:30#1	163	165	10	啟20:10	-	bare
約3:30#1	191	195	啟二一2	啟21:2	-	book
約3:30#1	196	201	10～27	啟21:10	-	bare
約3:31#1	0	6	31～36節	約3:31	-	bare
約3:31#1	115	121	22～30節	約3:22	-	bare
約3:34#1	1	6	六63註3	約6:63	3	chapter
申28:15#1	21	26	羅十一22	羅11:22	-	book
申28:15#1	151	157	羅十一1～5	羅11:1	-	book
申28:15#1	158	163	11～12	羅11:11	-	bare
申28:15#1	164	169	23～32	羅11:23	-	bare
申28:15#1	204	211	來十二5～11	來12:5	-	book
申28:30#1	11	19	利十九23～25	利19:23	-	book
申29:18#1	26	30	耶二13	耶2:13	-	book
申29:18#1	32	37	約壹五21	約壹5:21	-	book
申29:18#2	20	25	徒二十30	徒20:30	-	book
約4:6#1	8	11	14節	約4:14	-	bare
約4:9#1	25	31	王上十六24	王上16:24	-	book
約4:9#1	32	34	29	王上16:29	-	bare
約4:9#1	75	80	王下十七6	王下17:6	-	book
約4:9#1	81	83	24	王下17:24	-	bare
約4:14#1	1	6	三15註1	約3:15	1	chapter
約4:20#1	15	19	八3～5	約8:3	-	chapter
約4:20#1	20	24	九2～3	約9:2	-	chapter
約4:20#1	42	47	21～24	約4:21	-	bare
約4:20#1	59	62	創二9	創2:9	-	book
約4:20#1	63	65	17	創2:17	-	bare
約4:24#4	35	39	申十二5	申12:5	-	book
約4:24#4	40	42	11	申12:11	-	bare
約4:24#4	43	48	13～14	申12:13	-	bare
約4:24#4	49	51	18	申12:18	-	bare
約4:24#4	93	97	弗二22	弗2:22	-	book
約4:24#4	225	230	25～26	約4:25	-	bare
約4:24#5	61	66	16～18	約4:16	-	bare
約4:24#5	94	97	十四6	約14:6	-	chapter
約4:24#5	117	120	一29	約1:29	-	chapter
約4:24#5	121	124	三14	約3:14	-	chapter
約4:24#5	143	147	7～15	約4:7	-	bare
約4:24#5	199	205	約壹一6註6	約壹1:6	6	book
約4:24#5	206	209	羅三7	羅3:7	-	book
約4:24#5	210	215	十五8註1	羅15:8	1	chapter
約4:26#1	26	30	二十31	約20:31	-	chapter
約4:26#1	38	40	29	約4:29	-	bare
申30:1#1	0	5	1～10節	申30:1	-	bare
申30:1#1	29	37	太二四30～31	太24:30	-	book
申30:12#1	1	6	羅十6～8	羅10:6	-	book
申30:12#1	13	19	11～14節	申30:11	-	bare
申30:12#1	41	43	11	申30:11	-	bare
申30:12#1	44	46	14	申30:14	-	bare
申30:12#1	58	61	約一1	約1:1	-	book
申30:12#1	62	67	啟十九13	啟19:13	-	book
申30:12#1	82	84	八3	申8:3	-	chapter
申30:12#1	85	91	提後三16上	提後3:16	-	book
申30:12#1	109	114	羅十8註1	羅10:8	1	book
申30:12#1	166	172	林前十五45	林前15:45	-	book
申30:12#1	173	178	約二十22	約20:22	-	book
申30:12#1	249	256	羅十12～13	羅10:12	-	book
申30:12#1	279	283	八3註1	申8:3	1	chapter
申30:12#1	284	291	詩一一九9註1	詩119:9	1	book
申30:13#1	8	11	羅十7	羅10:7	-	book
申30:13#1	30	35	羅十7註1	羅10:7	1	book
申30:13#1	36	42	啟十三1註2	啟13:1	2	book
申31:10#1	1	8	出二三16註2	出23:16	2	book
申31:27#1	0	6	27～29節	申31:27	-	bare
申31:27#1	90	94	八3註1	申8:3	1	chapter
申31:27#1	95	101	三十12註1	申30:12	1	chapter
申32:5#1	13	17	出四22	出4:22	-	book
申32:17#1	1	6	林前十20	林前10:20	-	book
申32:21#1	9	13	耶八19	耶8:19	-	book
申32:22#1	1	8	太十一23註1	太11:23	1	book
申32:43#1	82	87	賽二2～3	賽2:2	-	book
申32:43#1	88	95	亞八20～23	亞8:20	-	book
申32:51#1	1	8	民二十12註1	民20:12	1	book
申32:52#1	1	6	三26註1	申3:26	1	chapter
約4:32#1	63	65	34	約4:34	-	bare
約4:36#3	1	6	三15註1	約3:15	1	chapter
約4:44#1	27	30	二23	約2:23	-	chapter
約4:46#1	13	16	七41	約7:41	-	chapter
約4:46#1	17	20	52上	約7:52	-	bare
約4:46#2	1	5	二1註3	約2:1	3	chapter
約4:54#1	13	18	二1～11	約2:1	-	chapter
約4:54#1	84	87	創二9	創2:9	-	book
約4:54#1	88	90	17	創2:17	-	bare
申33:1#2	80	85	提後二13	提後2:13	-	book
申33:1#2	210	216	腓三7～14	腓3:7	-	book
申33:1#2	217	223	一19～21	腓1:19	-	chapter
申33:6#1	0	5	6～25節	申33:6	-	bare
申33:6#1	22	29	創四九3～28	創49:3	-	book
申33:7#2	24	30	啟十二9註4	啟12:9	4	book
申33:9#1	1	8	出三二27註2	出32:27	2	book
申33:17#1	1	7	創四八5註1	創48:5	1	book
申33:18#1	16	24	太二八16～20	太28:16	-	book
申33:18#1	64	71	太四12～23	太4:12	-	book
申33:27#1	9	13	詩九十1	詩90:1	-	book
申33:27#1	49	55	詩九十1註1	詩90:1	1	book
申34:6#1	32	38	啟十一3註2	啟11:3	2	book
申34:6#1	41	47	太十七3註1	太17:3	1	book
申34:9#1	16	21	民十三16	民13:16	-	book
申34:9#2	1	8	提前四14註5	提前4:14	5	book
約5:2#1	28	30	十1	約10:1	-	chapter
約5:2#2	40	46	羅七7～24	羅7:7	-	book
約5:3#2	5	10	3下～4節	約5:3	-	bare
約5:4#1	28	32	加三19	加3:19	-	book
約5:4#1	33	35	21	加3:21	-	bare
約5:5#1	20	21	1	約5:1	-	bare
約5:5#1	37	39	10	約5:10	-	bare
約5:6#1	33	36	羅八3	羅8:3	-	book
約5:6#1	54	56	25	約5:25	-	bare
約5:6#1	68	72	加三21	加3:21	-	book
約5:6#1	88	90	21	約5:21	-	bare
約5:6#1	104	107	羅五6	羅5:6	-	book
約5:7#2	148	150	25	約5:25	-	bare
約5:7#2	197	199	25	約5:25	-	bare
約5:9#1	2	8	24～25節	約5:24	-	bare
約5:10#1	36	38	16	約5:16	-	bare
約5:10#1	39	41	18	約5:18	-	bare
約5:10#1	55	59	可二27	可2:27	-	book
約5:17#1	12	17	創二1～3	創2:1	-	book
約5:18#1	62	65	十六2	約16:2	-	chapter
約5:18#2	12	15	十30	約10:30	-	chapter
約5:24#1	1	6	三15註1	約3:15	1	chapter
約5:24#3	22	25	創二9	創2:9	-	book
約5:24#3	26	28	17	創2:17	-	bare
約5:25#1	2	5	弗二1	弗2:1	-	book
約5:25#1	6	7	5	弗2:5	-	bare
約5:25#1	8	12	西二13	西2:13	-	book
約5:25#1	54	60	28～29節	約5:28	-	bare
約5:27#1	6	8	25	約5:25	-	bare
約5:27#1	19	21	21	約5:21	-	bare
約5:29#1	17	21	啟二十4	啟20:4	-	book
約5:29#1	22	23	6	啟20:6	-	bare
約5:29#1	24	30	林前十五23	林前15:23	-	book
約5:29#1	31	33	52	林前15:52	-	bare
約5:29#1	34	39	帖前四16	帖前4:16	-	book
約5:29#2	1	6	三20註1	約3:20	1	chapter
約5:29#3	31	35	啟二十5	啟20:5	-	book
約5:29#3	36	38	12	啟20:12	-	bare
約5:29#3	74	82	啟二十11～15	啟20:11	-	book
約5:29#3	101	107	24～26節	約5:24	-	bare
約5:29#3	114	120	28～29節	約5:28	-	bare
書1:1#1	38	45	林前十1～13	林前10:1	-	book
書1:1#2	28	34	太一21註1	太1:21	1	book
書1:1#2	138	142	約一17	約1:17	-	book
書1:1#2	163	164	2	書1:2	-	bare
書1:1#2	175	176	6	書1:6	-	bare
書1:1#2	209	212	來四8	來4:8	-	book
書1:1#2	227	233	弗一3～14	弗1:3	-	book
書1:1#2	302	307	申八7註1	申8:7	1	book
書1:2#1	51	54	弗三8	弗3:8	-	book
書1:2#1	55	62	西一12～13	西1:12	-	book
書1:2#1	85	91	創十五3註1	創15:3	1	book
書1:3#1	42	48	腓三7～16	腓3:7	-	book
書1:3#1	97	104	林前七40註2	林前7:40	2	book
書1:4#2	10	17	申十一24註1	申11:24	1	book
書1:8#1	21	25	西三16	西3:16	-	book
書1:8#1	57	65	詩一一九15註1	詩119:15	1	book
書1:12#1	0	6	12～15節	書1:12	-	bare
書1:12#1	130	137	弗三17～19	弗3:17	-	book
書2:1#1	47	51	約三30	約3:30	-	book
書2:1#1	159	167	代上二10～11	代上2:10	-	book
書2:1#1	183	187	太一5上	太1:5	-	book
書2:1#1	250	255	太一5註1	太1:5	1	book
書2:11#2	11	15	8～11	書2:8	-	bare
書2:11#2	16	22	來十一31上	來11:31	-	book
書2:11#2	39	43	羅十17	羅10:17	-	book
書2:11#2	70	75	12～13	書2:12	-	bare
書2:11#2	101	105	1下～6	書2:1	-	bare
書2:11#2	106	111	15～16	書2:15	-	bare
書2:11#2	112	116	雅二25	雅2:25	-	book
書2:14#1	10	12	17	書2:17	-	bare
書2:18#1	22	30	彼前一18～19	彼前1:18	-	book
書2:18#1	101	104	六17	書6:17	-	chapter
書2:18#1	105	110	22～23	書6:22	-	bare
書2:18#1	111	113	25	書6:25	-	bare
書2:18#1	159	167	徒十六30～31	徒16:30	-	book
書2:18#1	168	172	31註1	徒16:31	1	bare
書2:24#1	70	77	民十四11註1	民14:11	1	book
約5:33#1	3	6	一14	約1:14	-	chapter
約5:33#1	7	9	17	約1:17	-	bare
約5:33#1	54	57	十四6	約14:6	-	chapter
約5:33#1	104	110	約壹一6註6	約壹1:6	6	book
約5:36#1	1	5	一6註1	約1:6	1	chapter
約5:37#1	16	20	太三17	太3:17	-	book
約5:37#1	45	49	路三22	路3:22	-	book
約5:39#1	17	19	40	約5:40	-	bare
約5:40#1	1	5	39註1	約5:39	1	bare
約5:43#1	21	24	賽九6	賽9:6	-	book
約5:43#1	38	41	十30	約10:30	-	chapter
約5:43#1	44	50	十四26註2	約14:26	2	chapter
約6:1#1	184	187	18節	約6:18	-	bare
約6:4#1	39	43	林前五7	林前5:7	-	book
約6:4#1	54	57	一29	約1:29	-	chapter
約6:4#1	58	60	36	約1:36	-	bare
約6:7#1	25	29	太二十2	太20:2	-	book
約6:9#2	192	197	利二三10	利23:10	-	book
約6:9#2	282	287	14～15	約6:14	-	bare
書3:3#1	18	25	出二五10註2	出25:10	2	book
書3:3#1	186	192	徒十三1～3	徒13:1	-	book
書3:3#1	193	199	十六6～10	徒16:6	-	chapter
書3:16#3	51	56	羅六3～6	羅6:3	-	book
書3:16#3	57	61	加二20	加2:20	-	book
書3:16#3	122	128	民二一1註1	民21:1	1	book
書3:16#3	129	135	弗六12註4	弗6:12	4	book
書3:16#3	210	215	太三6註2	太3:6	2	book
書4:3#1	85	88	6～7	書4:6	-	bare
書4:3#1	89	94	21～24	書4:21	-	bare
書4:3#1	115	120	羅六3～4	羅6:3	-	book
書4:9#1	14	15	3	書4:3	-	bare
書4:9#1	105	108	羅六6	羅6:6	-	book
書4:9#1	109	113	加二20	加2:20	-	book
書4:9#1	114	118	腓三10	腓3:10	-	book
書4:9#1	170	173	弗二1	弗2:1	-	book
書4:9#1	174	177	4～6	弗2:4	-	bare
書4:9#1	178	180	15	弗2:15	-	bare
書4:9#1	181	183	10	弗2:10	-	bare
書4:13#1	16	21	12～13	書4:12	-	bare
書4:13#1	22	28	三10～11	書3:10	-	chapter
書4:20#1	30	35	20～24	書4:20	-	bare
書5:1#1	1	7	民二一1註1	民21:1	1	book
